;REGIAO;RENDA;ACESSO À INTERNET PRÓPRIO DOMICILIO;VIA 3G OU 4G;DISCADA OU LINHA TELEFONICA;BANDA LARGA;MICROCOMPUTADOR;MICROCOMPUTADOR PARA INTERNET
140411;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140412;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
140413;Centro-Oeste;;;;;;;
140414;Centro-Oeste;;;;;;;
140415;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Sim;Não;Não;
140416;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140417;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140418;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Sim;Não;Sim;Sim
140419;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
140420;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140421;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140422;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Sim;Não;Sim;Sim
140423;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Sim;Não
140424;Centro-Oeste;;;;;;;
140425;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Sim;Não;Sim;Sim
140426;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
140427;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140428;Centro-Oeste;;;;;;;
140429;Centro-Oeste;Sem Rendimento;2.0;Sim;Não;Sim;Sim;Sim
140430;Centro-Oeste;;;;;;;
140431;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140432;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140433;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140434;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140435;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140436;Centro-Oeste;;;;;;;
140437;Centro-Oeste;;;;;;;
140438;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140439;Centro-Oeste;;;;;;;
140440;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140441;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140442;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140443;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140444;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140445;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
140446;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140447;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140448;Centro-Oeste;Sem Rendimento;2.0;Não;Não;Sim;Sim;Sim
140449;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140450;Centro-Oeste;de 2 a 3 SM;4.0;;;;Sim;Não
140451;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140452;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140453;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140454;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140455;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140456;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140457;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140458;Centro-Oeste;de 3 a 5 SM;4.0;;;;Não;
140459;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140460;Centro-Oeste;;;;;;;
140461;Centro-Oeste;;;;;;;
140462;Centro-Oeste;;;;;;;
140463;Centro-Oeste;mais que 5 SM;4.0;;;;Não;
140464;Centro-Oeste;;;;;;;
140465;Centro-Oeste;;;;;;;
140466;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140467;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140468;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140469;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140470;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140471;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
140472;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140473;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140474;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140475;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140476;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140477;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140478;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
140479;Centro-Oeste;;;;;;;
140480;Centro-Oeste;;;;;;;
140481;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140482;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140483;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140484;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140485;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140486;Centro-Oeste;;;;;;;
140487;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140488;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
140489;Centro-Oeste;de 3 a 5 SM;4.0;;;;Não;
140490;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140491;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140492;Centro-Oeste;;;;;;;
140493;Centro-Oeste;Sem Rendimento;2.0;Sim;Não;Sim;Sim;Sim
140494;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140495;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140496;Centro-Oeste;;;;;;;
140497;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140498;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140499;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140500;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
140501;Centro-Oeste;;;;;;;
140502;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140503;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140504;Centro-Oeste;;;;;;;
140505;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140506;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140507;Centro-Oeste;;;;;;;
140508;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140509;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140510;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140511;Centro-Oeste;;;;;;;
140512;Centro-Oeste;;;;;;;
140513;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
140514;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140515;Centro-Oeste;até 0,25 SM;4.0;;;;Não;
140516;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140517;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140518;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Não;Não;
140519;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140520;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140521;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Não
140522;Centro-Oeste;;;;;;;
140523;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140524;Centro-Oeste;;;;;;;
140525;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Não;
140526;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140527;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Não;
140528;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
140529;Centro-Oeste;;;;;;;
140530;Centro-Oeste;Não Disponível;2.0;Não;Não;Sim;Sim;Sim
140531;Centro-Oeste;;;;;;;
140532;Centro-Oeste;;;;;;;
140533;Centro-Oeste;;;;;;;
140534;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
140535;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140536;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140537;Centro-Oeste;;;;;;;
140538;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Não;
140539;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Não;
140540;Centro-Oeste;até 0,25 SM;2.0;Não;Não;Sim;Não;
140541;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140542;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140543;Centro-Oeste;;;;;;;
140544;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140545;Centro-Oeste;;;;;;;
140546;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140547;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Sim;Não
140548;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140549;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
140550;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
140551;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Não;
140552;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140553;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140554;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140555;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Não;
140556;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140557;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140558;Centro-Oeste;;;;;;;
140559;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140560;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Não;
140561;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
140562;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
140563;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
140564;Centro-Oeste;;;;;;;
140565;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140566;Centro-Oeste;;;;;;;
140567;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140568;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140569;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140570;Centro-Oeste;;;;;;;
140571;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
140572;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
140573;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Não;
140574;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140575;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140576;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
140577;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140578;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140579;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
140580;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
140581;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Não;
140582;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
140583;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140584;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Não;
140585;Centro-Oeste;;;;;;;
140586;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
140587;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140588;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140589;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Não
140590;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
140591;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140592;Centro-Oeste;;;;;;;
140593;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Não;
140594;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
140595;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
140596;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Não
140597;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Não;
140598;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Não;
140599;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Não;
140600;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
140601;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
140602;Centro-Oeste;;;;;;;
140603;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
140604;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
140605;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140606;Centro-Oeste;até 0,25 SM;2.0;Sim;Não;Sim;Sim;Não
140607;Centro-Oeste;;;;;;;
140608;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140609;Centro-Oeste;;;;;;;
140610;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140611;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140612;Centro-Oeste;;;;;;;
140613;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140614;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140615;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Não;
140616;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140617;Centro-Oeste;;;;;;;
140618;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140619;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140620;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140621;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140622;Centro-Oeste;;;;;;;
140623;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140624;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140625;Centro-Oeste;Não Disponível;4.0;;;;Sim;Não
140626;Centro-Oeste;;;;;;;
140627;Centro-Oeste;Sem Rendimento;2.0;Não;Não;Sim;Não;
140628;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
140629;Centro-Oeste;até 0,25 SM;2.0;Não;Não;Sim;Não;
140630;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
140631;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
140632;Centro-Oeste;;;;;;;
140633;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140634;Centro-Oeste;;;;;;;
140635;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Sim;Não;Sim;Sim
140636;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140637;Centro-Oeste;;;;;;;
140638;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
140639;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140640;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
140641;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
140642;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140643;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
140644;Centro-Oeste;;;;;;;
140645;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140646;Centro-Oeste;;;;;;;
140647;Centro-Oeste;;;;;;;
140648;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140649;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140650;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140651;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
140652;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140653;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140654;Centro-Oeste;;;;;;;
140655;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
140656;Centro-Oeste;;;;;;;
140657;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140658;Centro-Oeste;;;;;;;
140659;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140660;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140661;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140662;Centro-Oeste;;;;;;;
140663;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140664;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140665;Centro-Oeste;;;;;;;
140666;Centro-Oeste;;;;;;;
140667;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
140668;Centro-Oeste;;;;;;;
140669;Centro-Oeste;;;;;;;
140670;Centro-Oeste;;;;;;;
140671;Centro-Oeste;de 1 a 2 SM;4.0;;;;Sim;Não
140672;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
140673;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Não;
140674;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Não;
140675;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140676;Centro-Oeste;até 0,25 SM;2.0;Não;Não;Sim;Não;
140677;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Não;
140678;Centro-Oeste;até 0,25 SM;2.0;Não;Não;Sim;Não;
140679;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
140680;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140681;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140682;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
140683;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140684;Centro-Oeste;;;;;;;
140685;Centro-Oeste;;;;;;;
140686;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
140687;Centro-Oeste;;;;;;;
140688;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
140689;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
140690;Centro-Oeste;mais que 5 SM;4.0;;;;Não;
140691;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Não;
140692;Centro-Oeste;;;;;;;
140693;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140694;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Não;
140695;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140696;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140697;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140698;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Não;
140699;Centro-Oeste;de 2 a 3 SM;4.0;;;;Não;
140700;Centro-Oeste;;;;;;;
140701;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Sim;Sim
140702;Centro-Oeste;;;;;;;
140703;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140704;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140705;Centro-Oeste;;;;;;;
140706;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Sim;Não;Sim;Não;
140707;Centro-Oeste;;;;;;;
140708;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140709;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140710;Centro-Oeste;;;;;;;
140711;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Não;
140712;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
140713;Centro-Oeste;;;;;;;
140714;Centro-Oeste;;;;;;;
140715;Centro-Oeste;;;;;;;
140716;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140717;Centro-Oeste;;;;;;;
140718;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Não
140719;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140720;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140721;Centro-Oeste;;;;;;;
140722;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140723;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140724;Centro-Oeste;de 3 a 5 SM;4.0;;;;Não;
140725;Centro-Oeste;;;;;;;
140726;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140727;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140728;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
140729;Centro-Oeste;;;;;;;
140730;Centro-Oeste;;;;;;;
140731;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140732;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
140733;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140734;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
140735;Centro-Oeste;;;;;;;
140736;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
140737;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140738;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140739;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Não;Sim;Sim
140740;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
140741;Centro-Oeste;;;;;;;
140742;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
140743;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
140744;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Sim;Sim
140745;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
140746;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140747;Centro-Oeste;;;;;;;
140748;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140749;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140750;Centro-Oeste;de 0,5 a 1 SM;2.0;Não;Não;Sim;Sim;Sim
140751;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
140752;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
140753;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140754;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
140755;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140756;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140757;Centro-Oeste;de 3 a 5 SM;2.0;Não;Não;Sim;Sim;Sim
140758;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140759;Centro-Oeste;;;;;;;
140760;Centro-Oeste;;;;;;;
140761;Centro-Oeste;de 1 a 2 SM;2.0;Não;Não;Sim;Sim;Sim
140762;Centro-Oeste;de 2 a 3 SM;2.0;Não;Não;Sim;Sim;Sim
140763;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Não;
140764;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140765;Centro-Oeste;de 0,25 a 0,5 SM;4.0;;;;Não;
140766;Centro-Oeste;;;;;;;
140767;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140768;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140769;Centro-Oeste;;;;;;;
140770;Centro-Oeste;de 0,25 a 0,5 SM;2.0;Não;Não;Sim;Sim;Sim
140771;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
140772;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140773;Centro-Oeste;;;;;;;
140774;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140775;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Sim;Sim
140776;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140777;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Não;Não;
140778;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140779;Centro-Oeste;;;;;;;
140780;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140781;Centro-Oeste;de 1 a 2 SM;2.0;Sim;Não;Sim;Sim;Sim
140782;Centro-Oeste;de 3 a 5 SM;2.0;Sim;Não;Sim;Sim;Sim
140783;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140784;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Sim;Sim;Sim
140785;Centro-Oeste;de 0,5 a 1 SM;2.0;Sim;Não;Não;Não;
140786;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140787;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
140788;Centro-Oeste;de 2 a 3 SM;2.0;Sim;Não;Sim;Sim;Sim
140789;Centro-Oeste;;;;;;;
140790;Centro-Oeste;de 1 a 2 SM;4.0;;;;Não;
140791;Centro-Oeste;de 0,5 a 1 SM;4.0;;;;Não;
